Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,TotRmsAbvGrd,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,Fireplaces,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_No_fireplace,FireplaceQu_Po,FireplaceQu_TA,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_No_garage,GarageYrBlt,GarageFinish_Fin,GarageFinish_No_garage,GarageFinish_RFn,GarageFinish_Unf,GarageCars,GarageArea,GarageQual_Ex,GarageQual_Fa,GarageQual_Gd,GarageQual_No_garage,GarageQual_Po,GarageQual_TA,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_No_garage,GarageCond_Po,GarageCond_TA,PavedDrive_N,PavedDrive_P,PavedDrive_Y,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice
0,0,0,0,1,1479,0,0,1479,1,0,2,0,3,1,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2003.0,0,0,1,0,2,558,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,144,29,0,0,0,0,0,6,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,226000
0,0,0,0,1,747,0,0,747,0,0,1,0,2,1,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1945.0,0,0,0,1,1,220,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,80000
0,0,0,0,1,1304,983,0,2287,0,0,2,0,3,1,0,0,0,1,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1953.0,1,0,0,0,2,667,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,21,114,0,0,0,0,7,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,225000
0,0,0,0,1,2223,0,0,2223,1,0,2,0,3,1,0,0,0,1,8,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1973.0,1,0,0,0,2,516,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,300,0,0,0,0,0,0,2,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,244000
0,0,0,0,1,845,0,0,845,1,0,1,0,2,1,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1987.0,0,0,0,1,2,360,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,129500
0,0,0,0,1,885,833,0,1718,0,0,2,1,3,1,0,0,0,1,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1998.0,1,0,0,0,2,427,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,94,0,0,291,0,0,12,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,185000
0,0,0,0,1,1086,0,0,1086,1,0,1,0,3,1,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1989.0,0,0,0,1,2,490,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,144900
0,0,0,0,1,840,765,0,1605,0,0,2,0,3,2,0,0,0,1,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1915.0,0,0,0,1,1,379,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,202,0,0,0,0,5,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,107400
0,0,0,0,1,526,462,0,988,1,0,1,0,2,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1973.0,0,0,0,1,1,297,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,120,101,0,0,0,0,0,11,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,91000
1,0,0,0,0,952,0,0,952,0,0,1,0,2,1,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1956.0,0,0,0,1,1,283,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,135750
0,0,0,0,1,1072,213,0,1285,1,0,1,0,2,1,0,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1948.0,0,0,0,1,1,240,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,127000
0,0,0,0,1,1768,0,0,1768,0,0,2,0,4,2,0,0,0,1,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1979.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,136500
0,0,0,0,1,682,548,0,1230,0,0,1,1,2,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1966.0,0,0,0,1,2,440,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,74,0,128,0,0,0,0,5,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,110000
0,0,0,0,1,1182,960,0,2142,0,0,2,1,4,1,0,0,1,0,8,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1968.0,1,0,0,0,1,509,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,72,0,0,252,0,0,6,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,193500
0,0,0,0,1,1337,0,0,1337,1,0,2,0,2,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1998.0,1,0,0,0,2,405,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,199,0,0,0,0,0,3,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,153500
0,0,0,0,1,1563,0,0,1563,0,0,2,0,3,1,0,0,1,0,6,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2007.0,0,0,1,0,3,758,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,144,99,0,0,0,0,0,10,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,245000
0,0,0,0,1,1065,0,0,1065,0,0,1,1,3,1,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1974.0,0,0,0,1,2,461,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,74,0,0,0,0,0,0,7,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,126500
0,0,0,0,1,804,670,0,1474,0,0,2,1,3,1,0,0,0,1,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1995.0,1,0,0,0,2,400,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,120,72,0,0,0,0,700,5,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,168500
0,0,0,0,1,1301,1116,0,2417,0,0,2,1,4,1,0,0,1,0,9,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1991.0,0,0,0,1,2,462,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,127,82,0,0,0,0,0,4,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,260000
0,0,0,0,1,684,876,0,1560,0,0,2,1,3,1,0,0,1,0,6,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2005.0,1,0,0,0,2,400,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,100,38,0,0,0,0,0,3,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,174000
0,0,0,0,1,612,612,0,1224,0,0,2,1,2,1,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2009.0,0,0,1,0,2,528,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,234,0,0,0,0,0,6,2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,164500
0,0,0,0,1,1013,0,513,1526,0,0,1,0,2,1,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1962.4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,156,0,0,0,0,10,2009,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,85000
0,0,0,0,1,990,0,0,990,1,0,1,0,3,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1990.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,123600
1,0,0,0,0,1040,0,0,1040,0,0,1,0,2,1,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1950.0,0,0,0,1,2,420,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,29,0,0,0,0,0,7,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109900
0,0,0,0,1,1235,0,0,1235,0,0,1,0,2,1,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1961.0,0,0,0,1,2,480,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,12,2006,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,98600
0,0,0,0,1,964,0,0,964,1,0,1,0,2,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1921.0,0,0,0,1,2,432,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,44,0,0,0,0,8,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,163500
0,0,0,0,1,1260,1031,0,2291,0,1,2,0,4,2,0,0,0,1,9,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1900.0,0,0,0,1,2,506,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,99,0,0,11,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,133900
0,0,0,0,1,905,881,0,1786,1,0,2,1,3,1,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1997.0,0,0,1,0,2,684,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,162,0,0,0,0,0,5,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,204750
0,0,0,0,1,680,790,0,1470,0,0,2,1,3,1,0,0,0,1,6,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1993.0,1,0,0,0,2,420,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,232,63,0,0,0,0,480,4,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,185000
0,0,0,0,1,1588,0,0,1588,0,0,2,0,3,1,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1999.0,0,0,1,0,2,472,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,158,29,0,0,0,0,0,8,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,214000
0,1,0,0,0,960,0,0,960,1,0,1,0,3,1,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1965.0,1,0,0,0,1,432,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,120,0,0,0,0,0,0,5,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,94750
0,0,0,0,1,835,0,0,835,0,0,1,0,2,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1920.0,0,0,0,1,1,366,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,77,0,0,0,400,5,2010,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,83000
0,0,0,0,1,1225,0,0,1225,1,0,1,1,3,1,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1983.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,352,0,0,0,0,0,400,1,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,128950
0,0,0,0,1,1610,0,0,1610,1,0,2,0,3,1,0,0,1,0,6,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1977.0,0,0,1,0,2,480,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,168,68,0,0,0,0,0,2,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,205000
0,0,0,0,1,977,755,0,1732,0,0,2,1,3,1,0,0,1,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1985.0,1,0,0,0,2,476,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,192,46,0,0,0,0,0,6,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,178000
0,0,0,0,1,1535,0,0,1535,0,0,2,0,4,2,0,0,0,1,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1979.0,0,0,0,1,2,410,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,2009,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,118964
0,0,0,0,1,1226,0,0,1226,0,0,2,0,3,1,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2009.0,0,0,1,0,3,740,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,36,0,0,0,0,0,5,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,198900
0,1,0,0,0,1226,592,0,1818,0,0,1,1,4,1,0,0,0,1,7,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1951.0,0,0,0,1,1,240,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,184,0,0,6,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,169500
0,0,0,0,1,1053,939,0,1992,0,0,2,1,3,1,0,0,1,0,9,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2003.0,0,0,1,0,2,648,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,140,45,0,0,0,0,0,8,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,250000
0,0,0,0,1,1047,0,0,1047,0,0,1,0,2,1,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1954.0,0,0,0,1,1,273,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,450,8,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,100000
0,0,0,0,1,789,0,0,789,0,0,1,0,2,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1948.0,0,0,0,1,1,250,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,115000
0,1,0,0,0,997,520,0,1517,0,0,2,0,3,1,0,1,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1945.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,144,0,0,0,0,8,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,115000
0,0,0,0,1,1844,0,0,1844,0,0,2,0,3,1,0,0,0,1,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1977.0,0,0,1,0,2,546,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,122,0,0,0,0,0,1,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,190000
0,0,0,0,1,1216,639,0,1855,0,0,2,0,4,1,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1954.0,0,0,0,1,1,325,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,182,0,0,0,0,0,0,10,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,136900
0,0,0,0,1,774,656,0,1430,0,0,2,1,3,1,0,0,0,1,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2000.0,1,0,0,0,2,400,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,180,0,0,0,0,0,0,4,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,180000
0,0,0,0,1,1282,1414,0,2696,1,0,2,1,4,1,1,0,0,0,10,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2007.0,1,0,0,0,3,792,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,120,184,0,0,168,0,0,10,2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,383970
0,0,0,0,1,2259,0,0,2259,1,0,2,0,3,1,0,0,1,0,7,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1953.0,0,0,0,1,2,450,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,166,120,192,0,0,0,0,10,2007,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,217000
0,0,0,0,1,1436,884,0,2320,1,0,2,1,3,1,0,0,1,0,9,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1945.0,0,0,0,1,1,180,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,224,0,0,0,0,0,0,7,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,259500
0,0,0,0,1,729,729,0,1458,0,0,2,1,2,1,0,0,0,1,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1999.0,0,0,0,1,2,440,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,32,0,0,0,0,0,6,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,176000
0,0,0,0,1,1092,0,0,1092,0,1,1,0,3,1,0,0,0,1,6,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1962.0,0,0,0,1,1,288,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,20,144,0,0,0,0,9,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,139000
0,0,0,0,1,1125,0,0,1125,0,0,1,1,2,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2007.0,0,0,0,1,2,430,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,80,64,0,0,0,0,0,4,2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,155000
0,0,0,0,1,1699,1523,0,3222,1,0,3,0,5,1,0,0,1,0,11,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1990.0,0,0,0,1,3,594,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,367,0,0,0,0,0,0,5,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,320000
0,0,0,0,1,728,728,0,1456,0,0,2,1,3,1,0,0,1,0,8,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2005.0,1,0,0,0,2,390,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,24,0,0,0,0,0,7,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,163990
0,0,0,0,1,988,0,0,988,1,0,1,0,1,1,0,0,0,1,4,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1969.0,0,0,0,1,2,540,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,130,0,130,0,0,0,10,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,180000
0,0,0,0,1,772,351,0,1123,0,0,1,0,3,1,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1979.0,0,0,0,1,1,264,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,140,0,0,0,0,6,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,100000
0,0,0,0,1,1080,0,0,1080,0,0,1,0,3,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1958.0,0,0,0,1,1,288,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,130,0,0,6,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,136000
0,0,0,0,1,1199,0,0,1199,0,0,2,0,2,1,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1993.0,0,0,1,0,2,530,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,63,0,0,0,0,0,3,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,153900
0,0,0,0,1,1586,0,0,1586,0,0,2,0,3,1,0,0,0,1,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1979.0,0,0,0,1,2,435,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,192,0,0,0,0,0,0,1,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,181000
0,0,0,0,1,520,0,234,754,1,0,1,0,2,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1948.4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,53,0,0,0,0,0,0,6,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,84500
0,0,0,0,1,958,0,0,958,0,0,2,0,2,1,0,0,0,1,5,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1977.0,0,0,1,0,2,440,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,205,0,0,0,0,0,2,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,128000
0,0,0,0,1,840,0,0,840,0,0,1,0,3,1,0,0,0,1,5,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1955.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,87000
0,0,0,0,1,660,688,0,1348,0,0,1,1,3,1,0,0,0,1,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1966.0,0,0,1,0,2,453,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,188,108,0,0,0,0,0,7,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,155000
1,0,0,0,0,1053,0,0,1053,0,1,1,1,3,1,1,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1998.0,0,0,1,0,2,750,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,80,0,180,0,0,0,7,2006,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,150000
0,0,0,0,1,1216,941,0,2157,0,0,2,1,4,1,0,0,1,0,8,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1966.0,1,0,0,0,2,487,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,105,66,0,0,0,0,0,5,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,226000
0,0,0,0,1,1022,1032,0,2054,1,0,2,1,3,1,0,0,1,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2000.0,0,0,1,0,2,390,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,24,48,0,0,0,0,0,7,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,244000
0,0,0,0,1,1327,0,0,1327,1,0,1,0,3,1,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1974.0,0,0,0,1,2,624,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,150750
0,0,0,0,1,1296,0,0,1296,1,0,2,0,2,1,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2001.0,1,0,0,0,2,471,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,192,25,0,0,0,0,0,6,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,220000
0,0,0,0,1,1721,0,0,1721,0,0,2,1,3,1,0,0,0,1,7,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1968.0,0,0,1,0,2,440,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,96,180,0,0,0,0,7,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,180000
0,0,0,0,1,1682,0,0,1682,0,0,2,0,3,1,0,0,0,1,7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1970.0,0,0,0,1,2,530,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,98,0,0,0,0,0,0,5,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,174000
0,0,0,0,1,1214,0,0,1214,0,0,2,0,3,1,0,0,0,1,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1967.0,0,0,1,0,1,318,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,111,0,0,0,0,0,7,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,143000
0,0,0,0,1,1959,0,0,1959,0,0,3,0,5,2,0,0,0,1,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1989.0,0,0,0,1,3,766,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,2006,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,171000
0,0,0,0,1,1004,848,0,1852,0,0,2,1,3,1,0,0,1,0,7,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1999.0,1,0,0,0,3,660,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,224,106,0,0,0,0,0,12,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,230000
